Day, Diff, Value
5, 111, -10.000000
26, -28, 5.000000
79, -110, 5.000000
70, -146, 5.000000
85, 66, -5.000000
32, 50, 0.000000
71, 115, 5.000000
18, 125, -10.000000
13, -78, 5.000000
50, -68, 5.000000
4, 56, -10.000000
64, -61, 5.000000
61, 42, 5.000000
8, 138, -10.000000
47, 107, 5.000000
37, -102, 5.000000
17, 76, -10.000000
51, -9, 5.000000
74, 6, 5.000000
37, 146, 5.000000
60, 85, 5.000000
23, 67, 5.000000
8, -24, 5.000000
38, -37, 5.000000
75, -81, 5.000000
89, -36, -10.000000
60, -2, 5.000000
66, -131, 5.000000
18, -143, 5.000000
73, 87, -5.000000
36, 45, 5.000000
59, 132, 5.000000
22, 8, 5.000000
9, -65, 5.000000
62, -77, 5.000000
76, -10, 5.000000
49, 63, 5.000000
12, 133, -10.000000
35, 124, 5.000000
33, -121, 5.000000
63, -64, 5.000000
78, 45, -5.000000
6, -44, 5.000000
48, 64, 5.000000
11, 84, -10.000000
20, -13, 5.000000
34, -50, 5.000000
87, -72, 5.000000
78, -144, 5.000000
30, -132, 5.000000
77, 92, -5.000000
24, 24, 5.000000
7, -97, 5.000000
44, -85, 5.000000
10, 23, -10.000000
21, -84, 5.000000
58, -90, 5.000000
72, -7, 5.000000
53, 4, 5.000000
31, -73, 5.000000
39, 113, 5.000000
45, -12, 5.000000
82, -130, 5.000000
59, -35, 5.000000
27, -1, 5.000000
66, 32, 5.000000
2, -61, 5.000000
52, 115, 5.000000
15, 105, -10.000000
16, -114, 5.000000
69, -100, 5.000000
46, -67, 5.000000
83, -75, 5.000000
86, 150, 5.000000
26, -149, 5.000000
65, 105, 5.000000
28, 27, 5.000000
3, -112, 5.000000
40, -90, 5.000000
14, 34, -10.000000
70, -27, 5.000000
84, -20, -10.000000
41, 17, 5.000000
27, -88, 5.000000
27, 66, 5.000000
41, -7, 5.000000
84, 0, -10.000000
70, 55, 5.000000
14, -50, 5.000000
40, 102, 5.000000
3, 122, -10.000000
28, -103, 5.000000
65, -127, 5.000000
74, 141, 5.000000
46, 47, 5.000000
69, 118, 5.000000
16, 14, 5.000000
15, -123, 5.000000
52, -79, 5.000000
2, 81, -10.000000
66, -16, 5.000000
59, 17, 5.000000
82, 146, 5.000000
45, 30, 5.000000
39, -99, 5.000000
31, 95, 5.000000
0, -132, 5.000000
53, -18, 5.000000
72, 19, -5.000000
58, 74, 5.000000
21, 70, -10.000000
10, -3, 5.000000
63, -139, 5.000000
44, 105, 5.000000
7, 119, -10.000000
24, -108, 5.000000
77, -74, 5.000000
34, 34, 5.000000
20, 113, -10.000000
11, -122, 5.000000
48, -116, 5.000000
6, 68, -10.000000
63, 2, 5.000000
33, 107, 5.000000
35, -18, 5.000000
49, -45, 5.000000
5, 133, -10.000000
53, 137, 5.000000
76, 30, -5.000000
62, 89, 5.000000
9, 83, -10.000000
22, -32, 5.000000
36, -89, 5.000000
73, -69, 5.000000
38, 49, 5.000000
8, 100, -10.000000
23, -109, 5.000000
60, -97, 5.000000
37, -144, 5.000000
74, -54, 5.000000
51, 55, 5.000000
17, -50, 5.000000
37, 72, 5.000000
47, -5, 5.000000
84, -137, 5.000000
61, -56, 5.000000
64, 41, 5.000000
4, -44, 5.000000
50, 84, 5.000000
13, 32, -10.000000
18, -105, 5.000000
71, -93, 5.000000
32, -70, 5.000000
85, -96, 5.000000
26, 12, 5.000000
5, -93, 5.000000
42, -65, 5.000000
12, 111, -10.000000
19, -100, 5.000000
56, -110, 5.000000
33, -147, 5.000000
86, -47, 5.000000
55, 56, 5.000000
29, -37, 5.000000
25, 125, 5.000000
43, -124, 5.000000
80, -118, 5.000000
57, -59, 5.000000
82, 9, -10.000000
45, 147, 5.000000
68, 52, 5.000000
0, -9, 5.000000
54, 99, 5.000000
1, 21, -10.000000
30, -102, 5.000000
67, -84, 5.000000
81, -35, 5.000000
58, -132, 5.000000
30, 27, 5.000000
1, -72, 5.000000
54, -94, 5.000000
0, 90, -10.000000
68, -27, 5.000000
57, 8, 5.000000
20, 132, 5.000000
43, 45, 5.000000
25, -48, 5.000000
29, 114, 5.000000
55, -111, 5.000000
19, 53, -10.000000
12, -62, 5.000000
42, 126, 5.000000
5, 10, 5.000000
26, -127, 5.000000
79, -71, 5.000000
22, -129, 5.000000
32, 23, 5.000000
18, 22, 5.000000
13, -115, 5.000000
50, -103, 5.000000
4, 69, -10.000000
64, -8, 5.000000
89, 91, -5.000000
61, 5, 5.000000
47, 86, 5.000000
37, -27, 5.000000
17, 103, -10.000000
51, -102, 5.000000
88, -112, 5.000000
88, 12, -10.000000
23, 62, 5.000000
8, -51, 5.000000
46, 133, 5.000000
38, -68, 5.000000
75, -126, 5.000000
89, -57, 5.000000
36, 10, 5.000000
22, 109, 5.000000
9, -126, 5.000000
62, -108, 5.000000
76, -45, 5.000000
49, 18, 5.000000
35, 67, 0.000000
33, -6, 5.000000
63, -81, 5.000000
6, -23, 5.000000
43, -143, 5.000000
11, 43, -10.000000
20, -40, 5.000000
34, 136, 5.000000
34, -85, 5.000000
87, -105, 5.000000
24, 61, 5.000000
7, -70, 5.000000
44, -64, 5.000000
10, 112, -10.000000
21, -105, 5.000000
58, -125, 5.000000
72, -34, 5.000000
81, 77, -5.000000
67, 14, 5.000000
53, 47, 5.000000
31, -46, 5.000000
39, 76, 5.000000
45, -113, 5.000000
82, -101, 5.000000
9, 137, -10.000000
59, -80, 5.000000
57, 149, 5.000000
80, 18, -5.000000
2, -4, 5.000000
55, -150, 5.000000
15, 20, 5.000000
16, -93, 5.000000
69, -89, 5.000000
46, -90, 5.000000
83, -104, 5.000000
86, 139, 5.000000
65, 140, 5.000000
28, 48, 0.000000
3, -73, 5.000000
40, -53, 5.000000
14, 71, -10.000000
17, -140, 5.000000
70, -1, 5.000000
84, -55, 5.000000
83, -1, -10.000000
85, 50, -5.000000
71, 3, 5.000000
41, 52, 5.000000
27, -49, 5.000000
64, -141, 5.000000
27, 121, 5.000000
41, -100, 5.000000
13, 134, -10.000000
14, -13, 5.000000
40, 139, 5.000000
3, 1, 5.000000
28, -74, 5.000000
65, -92, 5.000000
74, 150, 5.000000
46, 16, 5.000000
69, 145, 5.000000
16, 35, -10.000000
15, -96, 5.000000
52, -34, 5.000000
2, 74, -10.000000
66, -19, 5.000000
73, 39, -5.000000
45, 57, 5.000000
39, -8, 5.000000
31, 122, 5.000000
53, -119, 5.000000
49, 143, 5.000000
21, 33, 5.000000
10, -58, 5.000000
44, 134, 5.000000
7, 18, -10.000000
24, -71, 5.000000
77, -111, 5.000000
78, 93, -5.000000
34, 31, 5.000000
20, 94, -10.000000
11, -99, 5.000000
48, -31, 5.000000
6, 89, -10.000000
25, -146, 5.000000
78, -32, 5.000000
77, 44, -5.000000
24, 136, 5.000000
33, 78, 5.000000
35, -11, 5.000000
49, -74, 5.000000
9, 54, -10.000000
22, -59, 5.000000
36, -116, 5.000000
73, -98, 5.000000
50, -129, 5.000000
80, 141, 5.000000
66, 80, 5.000000
2, -141, 5.000000
38, 10, 5.000000
8, 73, -10.000000
23, -114, 5.000000
60, -12, 5.000000
74, -41, 5.000000
65, 25, 5.000000
28, 139, 5.000000
17, -31, 5.000000
37, 83, 5.000000
47, -26, 5.000000
61, -93, 5.000000
75, -148, 5.000000
4, -15, 5.000000
13, 59, -10.000000
18, -80, 5.000000
71, -66, 5.000000
32, -97, 5.000000
85, -117, 5.000000
62, -142, 5.000000
84, 112, -5.000000
70, 71, -5.000000
14, -130, 5.000000
3, 138, 5.000000
26, 41, 0.000000
42, -40, 5.000000
12, 68, -10.000000
19, -125, 5.000000
56, -9, 5.000000
86, -54, 5.000000
83, 41, -5.000000
69, 6, 5.000000
29, -10, 5.000000
25, 96, 5.000000
43, -101, 5.000000
80, -81, 5.000000
57, -88, 5.000000
87, -135, 5.000000
82, 34, -5.000000
39, -147, 5.000000
0, -20, 5.000000
1, 8, 5.000000
30, -65, 5.000000
67, -77, 5.000000
81, -16, 5.000000
72, 99, 5.000000
58, 58, 5.000000
7, 135, -10.000000
30, 60, 0.000000
54, -57, 5.000000
0, 127, -10.000000
68, -126, 5.000000
87, 42, -5.000000
25, -5, 5.000000
29, 109, 5.000000
55, -116, 5.000000
83, -142, 5.000000
35, -130, 5.000000
19, 24, 5.000000
12, -33, 5.000000
5, 21, -10.000000
26, -86, 5.000000
79, -92, 5.000000
76, 110, 5.000000
62, 41, 5.000000
85, 136, 5.000000
32, 12, 5.000000
18, 51, -10.000000
50, -14, 5.000000
4, 98, -10.000000
64, -99, 5.000000
89, 126, 5.000000
75, 63, -5.000000
37, -64, 5.000000
17, 122, -10.000000
51, -127, 5.000000
88, -75, 5.000000
88, 49, 5.000000
47, -149, 5.000000
23, 21, 5.000000
8, -46, 5.000000
38, -111, 5.000000
75, -103, 5.000000
89, -22, -10.000000
64, 89, 5.000000
50, 36, 5.000000
36, 23, 5.000000
22, 70, -10.000000
62, -7, 5.000000
76, -88, 5.000000
79, 0, -10.000000
33, -35, 5.000000
21, 135, 5.000000
63, -118, 5.000000
11, 14, 5.000000
20, -59, 5.000000
34, -124, 5.000000
87, -14, -10.000000
68, 68, 5.000000
54, 19, 5.000000
77, 146, 5.000000
24, 34, 5.000000
44, -35, 5.000000
81, -147, 5.000000
10, 93, -10.000000
58, -20, 5.000000
72, -93, 5.000000
81, 96, -5.000000
67, 21, 5.000000
31, -7, 5.000000
68, -139, 5.000000
45, -86, 5.000000
82, -76, 5.000000
59, -105, 5.000000
57, 120, 5.000000
80, 55, -5.000000
52, 133, 5.000000
15, 51, -10.000000
16, -72, 5.000000
69, -62, 5.000000
46, -117, 5.000000
86, 108, -5.000000
56, 47, 5.000000
42, 14, 5.000000
28, 45, 0.000000
40, -48, 5.000000
14, 104, -10.000000
70, -109, 5.000000
84, -74, 5.000000
85, 29, -5.000000
32, 135, 5.000000
71, 30, -5.000000
27, -30, 5.000000
41, -89, 5.000000
61, 117, 5.000000
40, 144, 5.000000
3, 36, -10.000000
65, -33, 5.000000
42, -130, 5.000000
74, 115, 5.000000
60, 34, 5.000000
16, 56, -10.000000
52, -5, 5.000000
89, -137, 5.000000
2, 103, -10.000000
66, -122, 5.000000
73, 10, 5.000000
39, -41, 5.000000
31, 129, 5.000000
53, -76, 5.000000
67, -147, 5.000000
79, 149, 5.000000
49, 98, 5.000000
21, 12, 5.000000
7, 41, -10.000000
77, -20, 5.000000
54, -147, 5.000000
78, 70, -5.000000
6, -135, 5.000000
48, 53, 5.000000
11, -144, 5.000000
48, -58, 5.000000
6, 114, -10.000000
78, -123, 5.000000
77, 7, 5.000000
7, -54, 5.000000
35, -40, 5.000000
49, -119, 5.000000
79, -130, 5.000000
53, 95, 5.000000
9, 25, -10.000000
73, -31, 5.000000
66, 77, 5.000000
2, -148, 5.000000
89, 148, 5.000000
52, 8, 5.000000
15, 132, -10.000000
60, -47, 5.000000
74, -80, 5.000000
65, 60, 5.000000
3, -57, 5.000000
47, -51, 5.000000
61, -98, 5.000000
71, 147, 5.000000
41, 68, 5.000000
27, -129, 5.000000
13, 22, -10.000000
71, -43, 5.000000
32, -140, 5.000000
85, -10, -10.000000
84, 93, -5.000000
70, 88, -5.000000
40, 27, 5.000000
3, 145, 5.000000
42, -27, 5.000000
56, -36, 5.000000
86, -81, 5.000000
83, 12, -10.000000
69, 33, -5.000000
15, -48, 5.000000
43, -66, 5.000000
80, -60, 5.000000
57, -109, 5.000000
59, 100, 5.000000
82, 63, -5.000000
45, 73, 5.000000
31, 10, 5.000000
1, 35, -10.000000
67, -42, 5.000000
81, -117, 5.000000
72, 72, -5.000000
58, 39, 5.000000
81, 142, 5.000000
44, 22, 5.000000
54, -8, 5.000000
68, -81, 5.000000
87, 1, -10.000000
11, -19, 5.000000
48, -143, 5.000000
55, -85, 5.000000
63, 121, 5.000000
33, 62, 0.000000
56, 137, 5.000000
5, 48, -10.000000
79, -61, 5.000000
76, 75, -5.000000
62, 50, 5.000000
22, -75, 5.000000
73, -146, 5.000000
50, -49, 5.000000
64, -78, 5.000000
89, 97, -5.000000
75, 18, -5.000000
23, -1, 5.000000
51, -92, 5.000000
88, -38, -10.000000
88, 86, -5.000000
51, 74, 5.000000
37, 35, 5.000000
60, 132, 5.000000
75, -4, 5.000000
89, -115, 5.000000
64, 126, 5.000000
4, -127, 5.000000
50, 1, 5.000000
18, -64, 5.000000
85, -133, 5.000000
62, -62, 5.000000
76, -123, 5.000000
79, 47, -5.000000
26, 89, 5.000000
5, -34, 5.000000
19, -13, 5.000000
35, 141, 5.000000
63, -111, 5.000000
55, 71, 5.000000
25, 16, 5.000000
87, -23, -10.000000
68, 97, 5.000000
0, -100, 5.000000
54, 52, 5.000000
30, -49, 5.000000
7, -148, 5.000000
44, -6, 5.000000
58, -55, 5.000000
72, -120, 5.000000
81, 123, 5.000000
67, 56, 5.000000
30, 76, 5.000000
1, -61, 5.000000
39, 134, 5.000000
82, -47, 5.000000
59, -118, 5.000000
57, 99, 5.000000
80, 76, -5.000000
43, 80, 5.000000
29, 29, 5.000000
69, -19, 5.000000
83, -30, 5.000000
86, 65, -5.000000
56, 20, 5.000000
19, 136, 5.000000
12, -81, 5.000000
42, 43, 5.000000
26, -38, 5.000000
40, -11, 5.000000
14, 141, 5.000000
70, -76, 5.000000
84, -109, 5.000000
85, 120, 5.000000
32, 124, 5.000000
71, 53, 5.000000
18, 67, -10.000000
13, -8, 5.000000
71, -129, 5.000000
75, 143, 5.000000
61, 80, 5.000000
47, 45, 5.000000
17, 10, 5.000000
65, -14, 5.000000
74, 92, -5.000000
60, 31, 5.000000
23, 133, 5.000000
8, -94, 5.000000
38, -31, 5.000000
15, -150, 5.000000
52, -32, 5.000000
2, 128, -10.000000
66, -93, 5.000000
80, -146, 5.000000
73, 109, 5.000000
36, 103, 5.000000
22, 54, -10.000000
9, -11, 5.000000
67, -144, 5.000000
49, 69, 5.000000
35, 54, 0.000000
77, -57, 5.000000
78, 107, 5.000000
6, -110, 5.000000
48, 10, 5.000000
20, -75, 5.000000
34, -12, 5.000000
48, -37, 5.000000
78, -82, 5.000000
54, 131, 5.000000
77, 98, -5.000000
24, 82, 5.000000
7, -31, 5.000000
44, -147, 5.000000
10, 45, -10.000000
21, -30, 5.000000
49, -148, 5.000000
53, 122, 5.000000
31, -119, 5.000000
39, 59, 5.000000
36, -138, 5.000000
73, -60, 5.000000
66, 102, 5.000000
29, 146, 5.000000
2, -119, 5.000000
52, 53, 5.000000
16, -56, 5.000000
46, -5, 5.000000
60, -50, 5.000000
74, -99, 5.000000
88, -140, 5.000000
65, 87, 5.000000
28, 93, 5.000000
3, -22, 5.000000
14, 24, -10.000000
61, -135, 5.000000
13, -147, 5.000000
41, 111, 5.000000
27, -110, 5.000000
27, 12, 5.000000
71, -16, 5.000000
85, -47, 5.000000
84, 58, -5.000000
70, 125, 5.000000
17, 135, 5.000000
14, -124, 5.000000
40, 32, 5.000000
28, -61, 5.000000
56, -63, 5.000000
86, -128, 5.000000
83, 115, 5.000000
46, 101, 5.000000
69, 76, -5.000000
16, 72, -10.000000
52, -149, 5.000000
2, 23, -10.000000
80, -39, 5.000000
57, -138, 5.000000
59, 91, 5.000000
82, 88, -5.000000
45, 100, 5.000000
39, -89, 5.000000
31, 17, 5.000000
67, -3, 5.000000
81, -82, 5.000000
72, 45, -5.000000
58, 0, 5.000000
21, 124, 5.000000
10, -77, 5.000000
44, 51, 5.000000
24, -50, 5.000000
77, -132, 5.000000
68, -76, 5.000000
87, 124, 5.000000
34, 104, 5.000000
20, 43, -10.000000
11, -64, 5.000000
6, 2, 5.000000
63, 68, 5.000000
21, -137, 5.000000
33, 17, 5.000000
35, -88, 5.000000
79, -18, 5.000000
76, 32, -5.000000
62, 23, 5.000000
9, 105, -10.000000
22, -82, 5.000000
36, -7, 5.000000
73, -143, 5.000000
89, 4, -10.000000
75, 105, 5.000000
38, 127, 5.000000
8, 62, -10.000000
23, -43, 5.000000
47, 135, 5.000000
88, 123, 5.000000
51, 113, 5.000000
17, -108, 5.000000
37, 14, 5.000000
47, -67, 5.000000
75, -45, 5.000000
89, -80, 5.000000
64, 19, 5.000000
4, -82, 5.000000
50, 26, 5.000000
13, 102, -10.000000
18, -35, 5.000000
32, -28, 5.000000
79, 74, -5.000000
26, 66, 5.000000
5, -7, 5.000000
12, 49, -10.000000
19, -42, 5.000000
35, 144, 5.000000
55, 98, 5.000000
29, -127, 5.000000
25, 59, 5.000000
43, -50, 5.000000
87, -60, 5.000000
68, 14, 5.000000
0, -79, 5.000000
54, 41, 5.000000
1, 83, -10.000000
30, -48, 5.000000
10, 131, -10.000000
81, 30, -5.000000
67, 95, 5.000000
30, 81, 5.000000
1, -26, 5.000000
0, 4, 5.000000
82, -22, 5.000000
57, 70, 5.000000
80, 97, -5.000000
43, 119, 5.000000
25, -114, 5.000000
29, 56, 0.000000
55, -37, 5.000000
16, -142, 5.000000
83, -55, 5.000000
86, 58, -5.000000
56, 121, 5.000000
19, 111, -10.000000
12, -124, 5.000000
42, 52, 5.000000
5, 64, -10.000000
26, -57, 5.000000
62, 130, 5.000000
85, 99, -5.000000
32, 81, 5.000000
71, 80, -5.000000
18, 92, -10.000000
13, -45, 5.000000
4, 31, -10.000000
41, -147, 5.000000
61, 75, 5.000000
47, 8, 5.000000
37, -69, 5.000000
17, 45, -10.000000
51, -44, 5.000000
74, 57, -5.000000
60, 116, 5.000000
23, 96, 5.000000
8, -121, 5.000000
38, -6, 5.000000
50, 145, 5.000000
73, 112, 5.000000
36, 76, 5.000000
22, 43, 5.000000
9, -40, 5.000000
53, -134, 5.000000
5, -146, 5.000000
49, 88, 5.000000
72, 135, 5.000000
35, 29, 5.000000
33, -96, 5.000000
63, -31, 5.000000
78, 12, -5.000000
25, 128, 5.000000
6, -73, 5.000000
48, 111, 5.000000
11, 117, -10.000000
20, -110, 5.000000
34, -47, 5.000000
77, 125, 5.000000
24, 119, 5.000000
7, -4, 5.000000
44, -118, 5.000000
10, 54, -10.000000
21, -51, 5.000000
58, -71, 5.000000
18, -1, 5.000000
1, -141, 5.000000
53, 101, 5.000000
31, -108, 5.000000
76, 138, 5.000000
39, 22, 5.000000
45, -43, 5.000000
59, -6, 5.000000
66, 3, 5.000000
29, 141, 5.000000
2, -94, 5.000000
52, 82, 5.000000
15, 78, -10.000000
16, -19, 5.000000
69, -131, 5.000000
46, -36, 5.000000
65, 74, 5.000000
28, 122, 5.000000
3, -15, 5.000000
40, -123, 5.000000
51, 139, 5.000000
14, 61, -10.000000
70, -60, 5.000000
41, 114, 5.000000
4, 130, -10.000000
27, -119, 5.000000
27, 35, 5.000000
41, -38, 5.000000
84, 39, -5.000000
70, 22, -5.000000
14, -87, 5.000000
40, 69, 5.000000
3, 91, -10.000000
28, -8, 5.000000
83, 86, -5.000000
46, 78, 5.000000
38, -143, 5.000000
69, 87, -5.000000
16, 109, -10.000000
15, -102, 5.000000
52, -112, 5.000000
55, 132, 5.000000
2, 48, -10.000000
66, -45, 5.000000
80, -2, -10.000000
59, 62, 5.000000
82, 117, 5.000000
45, 127, 5.000000
39, -126, 5.000000
31, 60, 0.000000
53, -49, 5.000000
72, 50, -5.000000
58, 109, 5.000000
21, 103, -10.000000
10, -100, 5.000000
63, -150, 5.000000
44, 72, 5.000000
7, 84, -10.000000
24, -13, 5.000000
30, 143, 5.000000
87, 91, -5.000000
34, 69, 0.000000
20, 16, 5.000000
11, -89, 5.000000
48, -85, 5.000000
43, 145, 5.000000
6, 39, -10.000000
78, -34, 5.000000
63, 35, 5.000000
33, 116, 5.000000
35, -113, 5.000000
12, -146, 5.000000
49, -4, 5.000000
76, 61, -5.000000
62, 120, 5.000000
9, 76, -10.000000
22, -125, 5.000000
59, -137, 5.000000
36, -58, 5.000000
18, 130, -10.000000
66, 150, 5.000000
89, 47, 5.000000
75, 76, -5.000000
38, 80, 5.000000
46, -149, 5.000000
8, 3, 5.000000
23, -80, 5.000000
60, -66, 5.000000
74, -19, 5.000000
88, -28, -10.000000
88, 96, -5.000000
51, 20, 5.000000
17, -81, 5.000000
37, 105, 5.000000
47, -104, 5.000000
61, -23, 5.000000
64, 8, 5.000000
4, -53, 5.000000
50, 119, 5.000000
13, 65, -10.000000
18, -10, 5.000000
71, -128, 5.000000
32, -39, 5.000000
70, 141, 5.000000
79, 113, 5.000000
26, 111, 5.000000
5, -124, 5.000000
42, -98, 5.000000
12, 14, 5.000000
19, -67, 5.000000
56, -79, 5.000000
86, -16, -10.000000
55, 25, 5.000000
29, -68, 5.000000
25, 94, 5.000000
43, -27, 5.000000
20, -140, 5.000000
57, -26, 5.000000
68, 43, 5.000000
0, -42, 5.000000
54, 66, 5.000000
1, 118, -10.000000
30, -11, 5.000000
67, -115, 5.000000
81, 49, -5.000000
67, 98, 5.000000
30, 122, 5.000000
1, -103, 5.000000
54, -115, 5.000000
0, 57, -10.000000
68, -60, 5.000000
45, -133, 5.000000
57, 41, 5.000000
43, 10, 5.000000
25, -79, 5.000000
29, 83, 5.000000
55, -10, 5.000000
86, 31, -5.000000
33, 129, 5.000000
56, 94, 5.000000
19, 82, -10.000000
12, -31, 5.000000
42, 81, 5.000000
5, 107, -10.000000
26, -32, 5.000000
79, -98, 5.000000
85, 78, -5.000000
32, 54, 0.000000
71, 111, 5.000000
18, 121, -10.000000
13, -82, 5.000000
50, -72, 5.000000
4, 36, -10.000000
64, -57, 5.000000
41, -144, 5.000000
61, 38, 5.000000
8, 142, 5.000000
47, 119, 5.000000
37, -122, 5.000000
17, 64, -10.000000
51, -5, 5.000000
74, 2, 5.000000
60, 81, 5.000000
23, 95, 5.000000
8, -20, 5.000000
38, -33, 5.000000
75, -93, 5.000000
66, -135, 5.000000
18, -147, 5.000000
73, 91, -5.000000
36, 41, 5.000000
22, 12, 5.000000
9, -93, 5.000000
62, -73, 5.000000
76, -14, 5.000000
49, 51, 5.000000
12, 129, -10.000000
35, 96, 5.000000
33, -101, 5.000000
63, -52, 5.000000
78, 49, -5.000000
6, -56, 5.000000
48, 68, 5.000000
11, 72, -10.000000
34, -54, 5.000000
87, -76, 5.000000
78, -140, 5.000000
77, 88, -5.000000
24, 28, 5.000000
7, -101, 5.000000
44, -89, 5.000000
63, 133, 5.000000
10, 19, -10.000000
21, -88, 5.000000
58, -94, 5.000000
72, -3, 5.000000
53, 0, 5.000000
31, -77, 5.000000
39, 109, 5.000000
45, -16, 5.000000
82, -134, 5.000000
59, -47, 5.000000
66, 60, 5.000000
2, -33, 5.000000
52, 127, 5.000000
15, 117, -10.000000
16, -126, 5.000000
69, -104, 5.000000
46, -63, 5.000000
83, -71, 5.000000
26, -137, 5.000000
65, 109, 5.000000
28, 23, 5.000000
3, -108, 5.000000
40, -86, 5.000000
14, 38, -10.000000
70, -39, 5.000000
84, -24, -10.000000
41, 21, 5.000000
27, -84, 5.000000
55, -2, 5.000000
27, 70, 5.000000
4, -147, 5.000000
41, -3, 5.000000
84, 12, -10.000000
70, 43, -5.000000
14, -46, 5.000000
40, 106, 5.000000
3, 126, -10.000000
28, -107, 5.000000
65, -123, 5.000000
26, 133, 5.000000
74, 137, 5.000000
46, 51, 5.000000
69, 114, 5.000000
16, 2, 5.000000
15, -127, 5.000000
52, -67, 5.000000
2, 45, -10.000000
66, -52, 5.000000
59, 21, 5.000000
82, 142, 5.000000
45, 26, 5.000000
39, -103, 5.000000
31, 91, 5.000000
0, -144, 5.000000
53, -22, 5.000000
72, 23, -5.000000
58, 86, 5.000000
21, 66, -10.000000
10, -7, 5.000000
63, -143, 5.000000
44, 101, 5.000000
7, 115, -10.000000
24, -104, 5.000000
77, -78, 5.000000
30, 144, 5.000000
34, 62, 0.000000
20, 125, 5.000000
11, -70, 5.000000
48, -128, 5.000000
6, 56, -10.000000
78, -61, 5.000000
63, 14, 5.000000
33, 111, 5.000000
35, -110, 5.000000
49, -41, 5.000000
5, 129, -10.000000
53, 149, 5.000000
76, 26, -5.000000
62, 93, 5.000000
9, 87, -10.000000
22, -28, 5.000000
59, -150, 5.000000
36, -93, 5.000000
73, -65, 5.000000
38, 53, 5.000000
8, 104, -10.000000
23, -81, 5.000000
60, -101, 5.000000
37, -132, 5.000000
74, -10, 5.000000
51, 59, 5.000000
17, -62, 5.000000
37, 116, 5.000000
47, -121, 5.000000
84, -141, 5.000000
61, -60, 5.000000
41, 130, 5.000000
64, 45, 5.000000
4, -48, 5.000000
50, 80, 5.000000
13, 92, -10.000000
18, -109, 5.000000
71, -97, 5.000000
32, -66, 5.000000
85, -84, 5.000000
62, -147, 5.000000
26, 8, 5.000000
5, -81, 5.000000
42, -69, 5.000000
12, 107, -10.000000
19, -96, 5.000000
56, -106, 5.000000
86, -43, -10.000000
55, 52, 5.000000
29, -41, 5.000000
25, 65, 5.000000
43, -8, 5.000000
80, -114, 5.000000
57, -55, 5.000000
82, 5, -10.000000
45, 143, 5.000000
68, 48, 5.000000
0, -53, 5.000000
54, 103, 5.000000
1, 105, -10.000000
30, -98, 5.000000
67, -112, 5.000000
81, -47, 5.000000
58, -136, 5.000000
10, -148, 5.000000
30, 31, 5.000000
1, -68, 5.000000
54, -90, 5.000000
0, 94, -10.000000
68, -31, 5.000000
57, 12, 5.000000
20, 128, 5.000000
43, 33, 5.000000
25, -44, 5.000000
29, 78, 5.000000
55, -19, 5.000000
56, 67, 5.000000
19, 57, -10.000000
12, -1, 5.000000
42, 122, 5.000000
5, 118, -10.000000
26, -115, 5.000000
79, -123, 5.000000
22, -141, 5.000000
32, 43, 0.000000
18, 18, 5.000000
13, -119, 5.000000
50, -107, 5.000000
4, 65, -10.000000
64, -4, 5.000000
89, 95, -5.000000
61, 1, 5.000000
8, 147, 5.000000
47, 82, 5.000000
37, -31, 5.000000
17, 91, -10.000000
51, -98, 5.000000
88, -108, 5.000000
88, 16, -10.000000
60, 78, 5.000000
23, 58, 5.000000
8, -15, 5.000000
46, 137, 5.000000
38, -80, 5.000000
75, -122, 5.000000
89, -53, 5.000000
36, 54, 0.000000
22, 97, 5.000000
9, -122, 5.000000
62, -104, 5.000000
76, -49, 5.000000
49, 22, 5.000000
35, 71, 0.000000
33, -1, 5.000000
63, -85, 5.000000
6, -19, 5.000000
43, -139, 5.000000
48, 89, 5.000000
11, 47, -10.000000
20, -28, 5.000000
34, 132, 5.000000
34, -89, 5.000000
87, -109, 5.000000
24, 1, 5.000000
7, -74, 5.000000
44, -68, 5.000000
10, 124, -10.000000
21, -109, 5.000000
58, -113, 5.000000
72, -62, 5.000000
81, 65, -5.000000
53, 43, 5.000000
31, -34, 5.000000
39, 72, 5.000000
45, -117, 5.000000
82, -105, 5.000000
9, 141, 5.000000
59, -76, 5.000000
80, 22, -5.000000
2, -8, 5.000000
52, 100, 5.000000
15, 16, 5.000000
16, -89, 5.000000
69, -93, 5.000000
38, 147, 5.000000
46, -86, 5.000000
83, -100, 5.000000
86, 143, 5.000000
65, 128, 5.000000
28, 12, 5.000000
3, -69, 5.000000
40, -49, 5.000000
