date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/4/25,醫冱穚,269,10474,3816,6643 ,9750 ,5610 ,7826 ,155,6379,2665,7758 ,10672 ,6727 ,7826 
2016/4/26,醫冱穚,270,11197,3778,6187 ,13030 ,5261 ,10667 ,158,6302,2635,6062 ,9038 ,6459 ,10667 
2016/4/27,醫冱穚,282,11029,3768,8711 ,10780 ,4671 ,8648 ,208,7187,2672,11022 ,12140 ,6517 ,8648 
2016/4/28,醫冱穚,271,9653,3500,6370 ,17300 ,6063 ,15895 ,165,6307,2541,5756 ,13379 ,6247 ,15895 
2016/4/29,醫冱穚,273,8790,3164,5573 ,9063 ,5077 ,8745 ,168,6182,2478,7090 ,10119 ,6517 ,8745 
2016/4/30,醫冱穚,211,7177,2723,5519 ,12587 ,5474 ,8979 ,141,4369,1929,4209 ,7106 ,3354 ,8979 
2016/5/1,醫冱穚,186,6204,2481,5802 ,9396 ,5761 ,8011 ,168,4028,1867,7075 ,14934 ,6517 ,8011 
2016/5/2,醫冱穚,195,7122,2779,8040 ,14366 ,5799 ,9228 ,157,4765,2076,5457 ,14869 ,4864 ,9228 
2016/5/3,醫冱穚,269,10020,3624,5977 ,12392 ,5320 ,8906 ,143,6986,2822,9120 ,8403 ,8846 ,8906 
2016/5/4,醫冱穚,263,10208,3786,8873 ,16384 ,6282 ,9742 ,182,7072,2838,7976 ,7686 ,6683 ,9742 
2016/5/5,醫冱穚,295,10895,3710,5808 ,12589 ,5682 ,9518 ,211,7468,2960,4450 ,11762 ,3354 ,9518 
2016/5/6,醫冱穚,240,10086,3508,4978 ,10924 ,4981 ,8791 ,180,6868,2765,7465 ,16002 ,6603 ,8791 
2016/5/7,醫冱穚,209,8011,3098,4777 ,14000 ,4073 ,11298 ,147,5530,2262,7550 ,10914 ,6473 ,11298 
2016/5/8,醫冱穚,186,7560,2891,11047 ,12816 ,9568 ,7950 ,146,5028,2131,3160 ,7753 ,3160 ,7950 
2016/5/9,醫冱穚,240,10410,3816,6262 ,13312 ,5060 ,9952 ,160,7045,2791,11236 ,9394 ,9114 ,9952 
2016/5/10,醫冱穚,230,10056,3710,6519 ,12384 ,5064 ,10278 ,204,6888,2814,9420 ,16573 ,7085 ,10278 
2016/5/11,醫冱穚,249,9866,3467,6312 ,10260 ,5028 ,8771 ,188,6990,2676,8011 ,12707 ,6666 ,8771 
2016/5/12,醫冱穚,260,9637,3572,7544 ,14282 ,4827 ,8499 ,205,7587,2801,5681 ,10926 ,6376 ,8499 
2016/5/13,醫冱穚,254,10007,3426,9104 ,13722 ,5943 ,9165 ,167,6126,2631,5686 ,10873 ,6378 ,9165 
2016/5/14,醫冱穚,231,7662,2933,5020 ,13334 ,3193 ,10637 ,159,5780,2271,6720 ,12869 ,6720 ,10637 
2016/5/15,醫冱穚,222,7695,2964,19739 ,9315 ,7307 ,8771 ,156,5460,2181,6240 ,10033 ,6101 ,8771 
2016/5/16,醫冱穚,239,10412,3750,7594 ,12251 ,5770 ,9064 ,159,7111,2804,11348 ,12742 ,9753 ,9064 
2016/5/17,醫冱穚,275,11274,3799,7093 ,11935 ,6087 ,9134 ,208,7134,2841,7185 ,12425 ,6540 ,9134 
2016/5/18,醫冱穚,240,11156,3750,5898 ,11511 ,5634 ,9069 ,159,6668,2717,9669 ,12705 ,9669 ,9069 
2016/5/19,醫冱穚,270,10933,3733,7838 ,14670 ,6155 ,10605 ,202,6987,2699,10473 ,11196 ,6670 ,10605 
2016/5/20,醫冱穚,224,10289,3461,6417 ,11471 ,4695 ,8783 ,192,6486,2461,8075 ,12321 ,6681 ,8783 
2016/5/21,醫冱穚,251,8297,2934,12865 ,14235 ,9229 ,9763 ,150,5136,2106,5651 ,8436 ,5002 ,9763 
2016/5/22,醫冱穚,183,7971,2895,8757 ,13558 ,7226 ,11578 ,164,5890,2202,190 ,14394 ,190 ,11578 
2016/5/23,醫冱穚,231,10785,3779,7948 ,17826 ,4735 ,14538 ,209,7751,2885,2836 ,13396 ,640 ,14538 
2016/5/24,醫冱穚,276,11109,3913,8635 ,12207 ,6101 ,10630 ,177,7586,2943,11138 ,13829 ,9017 ,10630 
2016/5/25,醫冱穚,232,10157,3508,7584 ,11747 ,5812 ,10080 ,200,7368,2729,7088 ,10830 ,7088 ,10080 
2016/5/26,醫冱穚,207,10513,3566,8368 ,16623 ,5979 ,13909 ,169,7285,2731,8777 ,10409 ,8674 ,13909 
2016/5/27,醫冱穚,255,10098,3477,15877 ,22647 ,11911 ,12750 ,188,7238,2687,32582 ,13541 ,20033 ,12750 
